TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.debugging.sourcemap.Base64VLQ,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4534686147186147,234,112
com.google.debugging.sourcemap.FilePosition,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,30,30
com.google.debugging.sourcemap.SourceMapGeneratorFactory,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6458333333333334,46,37
com.google.debugging.sourcemap.SourceMapGeneratorV3,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.28595081417214274,1419,17
com.google.debugging.sourcemap.Util,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8378897883781705,375,328
com.google.debugging.sourcemap.SourceMapParseException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6
com.google.debugging.sourcemap.SourceMapGeneratorV2,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.37875661590200993,1494,201
com.google.debugging.sourcemap.SourceMapLineDecoder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8274368995658287,395,345
com.google.debugging.sourcemap.Base64,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9033030303030303,178,169
com.google.debugging.sourcemap.SourceMapFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV1,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.2939179543367548,1104,17
